"OTU_ID","kingdom","phylum","class","order","family","genus"
"OTU17888"," Fungi "," Ascomycota "," Eurotiomycetes "," unidentified "," unidentified "," unidentified "
"OTU17890"," Fungi "," Basidiomycota "," Agaricomycetes "," Agaricales "," Cortinariaceae "," Cortinarius "
"OTU17887"," Fungi "," Ascomycota "," Geoglossomycetes "," Geoglossales "," Geoglossaceae "," Glutinoglossum "
"OTU17893"," Fungi "," unidentified "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU17891"," Fungi "," Ascomycota "," Dothideomycetes "," Pleosporales "," unidentified "," unidentified "
"OTU17894"," Fungi "," Basidiomycota "," Tremellomycetes "," Tremellales "," Tremellaceae "," Cryptococcus "
"OTU17892"," Fungi "," Ascomycota "," Dothideomycetes "," Pleosporales "," Pleosporaceae "," Ulocladium "
"OTU17895"," Fungi "," Basidiomycota "," Agaricomycetes "," Agaricales "," Agaricaceae "," Tulostoma "
"OTU17897"," Fungi "," Ascomycota "," Eurotiomycetes "," Chaetothyriales "," Herpotrichiellaceae "," unidentified "
"OTU17899"," Fungi "," unidentified "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU17898"," Fungi "," Ascomycota "," Sordariomycetes "," Sordariales "," Chaetomiaceae "," Chaetomium "
"OTU17896"," Fungi "," Ascomycota "," Sordariomycetes "," Hypocreales "," Nectriaceae "," Paracremonium "
"OTU17900"," Fungi "," Ascomycota "," Sordariomycetes "," Sordariales "," unidentified "," unidentified "
"OTU17902"," Fungi "," Ascomycota "," Eurotiomycetes "," Chaetothyriales "," Herpotrichiellaceae "," Capronia "
"OTU17901"," Fungi "," Ascomycota "," Pezizomycetes "," Pezizales "," Pyronemataceae "," Pseudaleuria "
"OTU17903"," Fungi "," Ascomycota "," Dothideomycetes "," Tubeufiales "," Tubeufiaceae "," Acanthostigma "
"OTU17906"," Fungi "," Ascomycota "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU17904"," Fungi "," Ascomycota "," Dothideomycetes "," Pleosporales "," Cucurbitariaceae "," Pyrenochaeta "
"OTU17908"," Fungi "," Ascomycota "," Dothideomycetes "," Venturiales "," Sympoventuriaceae "," Pseudosigmoidea "
"OTU17905"," Fungi "," Ascomycota "," Dothideomycetes "," Pleosporales "," Lophiotremataceae "," Atrocalyx "
"OTU17907"," Fungi "," Ascomycota "," Dothideomycetes "," Pleosporales "," Occultibambusaceae "," Brunneofusispora "
"OTU17909"," Fungi "," unidentified "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU17913"," Fungi "," unidentified "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU17910"," Fungi "," Ascomycota "," Sordariomycetes "," Hypocreales "," Ophiocordycipitaceae "," Tolypocladium "
"OTU17911"," Fungi "," Ascomycota "," Dothideomycetes "," Tubeufiales "," Tubeufiaceae "," Helicosporium "
"OTU17915"," Fungi "," Ascomycota "," Eurotiomycetes "," Phaeomoniellales "," Phaeomoniellaceae "," Phaeomoniella "
"OTU17912"," Fungi "," Ascomycota "," Sordariomycetes "," Xylariales "," Sporocadaceae "," Discosia "
"OTU17917"," Fungi "," Ascomycota "," Eurotiomycetes "," Chaetothyriales "," Herpotrichiellaceae "," unidentified "
"OTU17914"," Fungi "," Ascomycota "," Sordariomycetes "," Diaporthales "," Valsaceae "," Phomopsis "
"OTU17918"," Fungi "," Ascomycota "," Dothideomycetes "," Patellariales "," Patellariaceae "," Banhegyia "
"OTU17916"," Fungi "," Ascomycota "," Dothideomycetes "," Pleosporales "," Cucurbitariaceae "," Pyrenochaeta "
"OTU17922"," Fungi "," unidentified "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU17920"," Fungi "," unidentified "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU17921"," Fungi "," Ascomycota "," Sordariomycetes "," Sordariales "," unidentified "," unidentified "
"OTU17919"," Fungi "," Ascomycota "," Dothideomycetes "," Pleosporales "," Pleosporaceae "," Alternaria "
"OTU17924"," Fungi "," Ascomycota "," Sordariomycetes "," unidentified "," unidentified "," unidentified "
"OTU17925"," Fungi "," unidentified "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU17926"," Fungi "," Ascomycota "," Lecanoromycetes "," Lecanorales "," unidentified "," unidentified "
"OTU17928"," Fungi "," Ascomycota "," Eurotiomycetes "," Chaetothyriales "," Herpotrichiellaceae "," Capronia "
"OTU17923"," Fungi "," Ascomycota "," Dothideomycetes "," Pleosporales "," Cucurbitariaceae "," Pyrenochaeta "
"OTU17927"," Fungi "," Ascomycota "," Sordariomycetes "," Coniochaetales "," Coniochaetaceae "," Coniochaeta "
"OTU17929"," Fungi "," Ascomycota "," Dothideomycetes "," Tubeufiales "," Tubeufiaceae "," Acanthostigma "
"OTU17930"," Fungi "," Ascomycota "," Sordariomycetes "," Diaporthales "," Valsaceae "," Cytospora "
"OTU17931"," Fungi "," Ascomycota "," Eurotiomycetes "," unidentified "," unidentified "," unidentified "
"OTU17932"," Fungi "," Ascomycota "," Eurotiomycetes "," Chaetothyriales "," unidentified "," unidentified "
"OTU17933"," Fungi "," Ascomycota "," Eurotiomycetes "," unidentified "," unidentified "," unidentified "
"OTU17936"," Fungi "," Kickxellomycota "," Kickxellomycetes "," Kickxellales "," unidentified "," unidentified "
"OTU17935"," Fungi "," Ascomycota "," Eurotiomycetes "," Chaetothyriales "," Herpotrichiellaceae "," unidentified "
"OTU17937"," Fungi "," Basidiomycota "," Agaricomycetes "," Russulales "," Lachnocladiaceae "," Gloiothele "
"OTU17938"," Fungi "," Mortierellomycota "," Mortierellomycetes "," Mortierellales "," Mortierellaceae "," unidentified "
"OTU17939","",NA,NA,NA,NA,NA
"OTU17934"," Fungi "," unidentified "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU17940"," Fungi "," Ascomycota "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU17941"," Fungi "," Ascomycota "," Eurotiomycetes "," Eurotiales "," Trichocomaceae "," Sagenomella "
"OTU17942"," Fungi "," Ascomycota "," Leotiomycetes "," Helotiales "," unidentified "," unidentified "
"OTU17945"," Fungi "," Ascomycota "," Pezizomycetes "," unidentified "," unidentified "," unidentified "
"OTU17943"," Fungi "," Ascomycota "," Eurotiomycetes "," Eurotiales "," Trichocomaceae "," Talaromyces "
"OTU17946"," Fungi "," Ascomycota "," Sordariomycetes "," Xylariales "," Microdochiaceae "," Idriella "
"OTU17947"," Fungi "," Ascomycota "," Dothideomycetes "," Pleosporales "," unidentified "," unidentified "
"OTU17944"," Fungi "," Ascomycota "," Sordariomycetes "," Glomerellales "," Glomerellaceae "," Colletotrichum "
"OTU17950"," Fungi "," Ascomycota "," Eurotiomycetes "," Phaeomoniellales "," unidentified "," unidentified "
"OTU17948"," Fungi "," Ascomycota "," Pezizomycotina_cls_Incertae_sedis "," Pezizomycotina_ord_Incertae_sedis "," Pezizomycotina_fam_Incertae_sedis "," Ovadendron "
"OTU17949"," Fungi "," Ascomycota "," Eurotiomycetes "," Verrucariales "," Verrucariaceae "," Agonimia "
"OTU17951"," Fungi "," Ascomycota "," Dothideomycetes "," Tubeufiales "," Tubeufiaceae "," Helicosporium "
"OTU17952"," Fungi "," Ascomycota "," Dothideomycetes "," Pleosporales "," Lophiostomataceae "," Lophiostoma "
"OTU17955"," Fungi "," Ascomycota "," Dothideomycetes "," Venturiales "," Sympoventuriaceae "," Pseudosigmoidea "
"OTU17953"," Fungi "," Ascomycota "," Sordariomycetes "," Hypocreales "," Hypocreaceae "," Trichoderma "
"OTU17957"," Fungi "," Ascomycota "," Dothideomycetes "," Venturiales "," Sympoventuriaceae "," Veronaeopsis "
"OTU17956"," Fungi "," Ascomycota "," Dothideomycetes "," Tubeufiales "," Tubeufiaceae "," Acanthostigma "
"OTU17954"," Fungi "," Ascomycota "," Eurotiomycetes "," Eurotiales "," Trichocomaceae "," Talaromyces "
"OTU17959"," Fungi "," Ascomycota "," Lecanoromycetes "," Ostropales "," Stictidaceae "," Cryptodiscus "
"OTU17958"," Fungi "," Ascomycota "," Leotiomycetes "," Helotiales "," Hyaloscyphaceae "," Hyaloscypha "
"OTU17962"," Fungi "," Basidiomycota "," Agaricomycetes "," Agaricales "," Amanitaceae "," Amanita "
"OTU17963"," Fungi "," Ascomycota "," Eurotiomycetes "," Chaetothyriales "," unidentified "," unidentified "
"OTU17961"," Fungi "," Ascomycota "," Sordariomycetes "," Myrmecridiales "," unidentified "," unidentified "
"OTU17964"," Fungi "," Ascomycota "," Dothideomycetes "," Pleosporales "," Pleosporales_fam_Incertae_sedis "," Berkleasmium "
"OTU17960"," Fungi "," Ascomycota "," Sordariomycetes "," Glomerellales "," Glomerellaceae "," Colletotrichum "
"OTU17966"," Fungi "," Ascomycota "," Eurotiomycetes "," Chaetothyriales "," Herpotrichiellaceae "," unidentified "
"OTU17965"," Fungi "," Ascomycota "," Geoglossomycetes "," Geoglossales "," unidentified "," unidentified "
"OTU17968"," Fungi "," Ascomycota "," Eurotiomycetes "," Chaetothyriales "," unidentified "," unidentified "
"OTU17967"," Fungi "," Ascomycota "," Dothideomycetes "," Pleosporales "," Didymellaceae "," Epicoccum "
"OTU17972","",NA,NA,NA,NA,NA
"OTU17973"," Fungi "," Ascomycota "," Lecanoromycetes "," Ostropales "," Stictidaceae "," unidentified "
"OTU17971"," Fungi "," unidentified "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU17970"," Fungi "," Ascomycota "," Dothideomycetes "," Pleosporales "," Lentitheciaceae "," Darksidea "
"OTU17969"," Fungi "," Ascomycota "," Dothideomycetes "," Pleosporales "," unidentified "," unidentified "
"OTU17975"," Fungi "," Ascomycota "," Eurotiomycetes "," Chaetothyriales "," unidentified "," unidentified "
"OTU17976"," Fungi "," Ascomycota "," Eurotiomycetes "," Chaetothyriales "," unidentified "," unidentified "
"OTU17974"," Fungi "," Ascomycota "," Sordariomycetes "," Hypocreales "," Clavicipitaceae "," Metapochonia "
"OTU17977"," Fungi "," Basidiomycota "," Tremellomycetes "," Tremellales "," Carcinomycetaceae "," Carcinomyces "
"OTU17979"," Fungi "," unidentified "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU17980"," Fungi "," Ascomycota "," Eurotiomycetes "," Chaetothyriales "," unidentified "," unidentified "
"OTU17981"," Fungi "," Ascomycota "," Dothideomycetes "," Dothideales "," Aureobasidiaceae "," Aureobasidium "
"OTU17978"," Fungi "," Ascomycota "," Sordariomycetes "," Coniochaetales "," Coniochaetaceae "," Lecythophora "
"OTU17982"," Fungi "," Ascomycota "," Dothideomycetes "," Pleosporales "," Pleosporales_fam_Incertae_sedis "," Macrodiplodiopsis "
"OTU17983"," Fungi "," Ascomycota "," Sordariomycetes "," Xylariales "," Sporocadaceae "," Pestalotiopsis "
"OTU17984"," Fungi "," Ascomycota "," Dothideomycetes "," Pleosporales "," unidentified "," unidentified "
"OTU17987"," Fungi "," Ascomycota "," Leotiomycetes "," unidentified "," unidentified "," unidentified "
"OTU17985"," Fungi "," Ascomycota "," Sordariomycetes "," unidentified "," unidentified "," unidentified "
"OTU17988"," Fungi "," Ascomycota "," Saccharomycetes "," Saccharomycetales "," Trichomonascaceae "," Sugiyamaella "
"OTU17986"," Fungi "," unidentified "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU17989"," Fungi "," Ascomycota "," Eurotiomycetes "," Chaetothyriales "," unidentified "," unidentified "
"OTU17990"," Fungi "," Ascomycota "," Leotiomycetes "," Helotiales "," Helotiaceae "," Phaeohelotium "
"OTU17992"," Fungi "," Ascomycota "," Pezizomycetes "," Pezizales "," Ascobolaceae "," Ascobolus "
"OTU17991"," Fungi "," Ascomycota "," Sordariomycetes "," Xylariales "," Beltraniaceae "," unidentified "
"OTU17996"," Fungi "," Basidiomycota "," Tremellomycetes "," Tremellales "," unidentified "," unidentified "
"OTU17995"," Fungi "," Ascomycota "," Sordariomycetes "," Sordariales "," unidentified "," unidentified "
"OTU17997"," Fungi "," Ascomycota "," Dothideomycetes "," Pleosporales "," Sporormiaceae "," unidentified "
"OTU17993"," Fungi "," Ascomycota "," Sordariomycetes "," Sordariomycetes_ord_Incertae_sedis "," Thyridiaceae "," Thyridium "
"OTU17994"," Fungi "," Ascomycota "," Leotiomycetes "," Thelebolales "," Pseudeurotiaceae "," Pseudogymnoascus "
"OTU18001"," Fungi "," Basidiomycota "," Tremellomycetes "," Tremellales "," Syzygosporaceae "," Syzygospora "
"OTU17999"," Fungi "," Ascomycota "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU17998"," Fungi "," Ascomycota "," Dothideomycetes "," Pleosporales "," Pyrenochaetopsidaceae "," Neopyrenochaeta "
"OTU18000"," Fungi "," unidentified "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU18003"," Fungi "," Ascomycota "," Dothideomycetes "," Pleosporales "," Sporormiaceae "," unidentified "
"OTU18005"," Fungi "," Ascomycota "," Dothideomycetes "," Capnodiales "," Dissoconiaceae "," Ramichloridium "
"OTU18002"," Fungi "," unidentified "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU18006"," Fungi "," Ascomycota "," Leotiomycetes "," Helotiales "," unidentified "," unidentified "
"OTU18004"," Fungi "," Ascomycota "," Sordariomycetes "," Sordariales "," unidentified "," unidentified "
"OTU18009","",NA,NA,NA,NA,NA
"OTU18007"," Fungi "," Ascomycota "," Leotiomycetes "," Helotiales "," Rutstroemiaceae "," Poculum "
"OTU18010"," Fungi "," Ascomycota "," Dothideomycetes "," unidentified "," unidentified "," unidentified "
"OTU18013"," Fungi "," Ascomycota "," Eurotiomycetes "," Chaetothyriales "," unidentified "," unidentified "
"OTU18011"," Fungi "," Basidiomycota "," Agaricomycetes "," Agaricales "," Amanitaceae "," Amanita "
"OTU18015"," Fungi "," Ascomycota "," Leotiomycetes "," Helotiales "," unidentified "," unidentified "
"OTU18014"," Fungi "," Ascomycota "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU18008"," Fungi "," Ascomycota "," Eurotiomycetes "," Eurotiales "," Aspergillaceae "," Sclerocleista "
"OTU18012"," Fungi "," Ascomycota "," Dothideomycetes "," Pleosporales "," Trematosphaeriaceae "," Trematosphaeria "
"OTU18016"," Fungi "," Ascomycota "," Sordariomycetes "," unidentified "," unidentified "," unidentified "
"OTU18019"," Fungi "," Ascomycota "," Leotiomycetes "," unidentified "," unidentified "," unidentified "
"OTU18021"," Fungi "," Ascomycota "," Eurotiomycetes "," Chaetothyriales "," unidentified "," unidentified "
"OTU18018"," Fungi "," Ascomycota "," Sordariomycetes "," Sordariales "," unidentified "," unidentified "
"OTU18017"," Fungi "," Ascomycota "," Dothideomycetes "," Pleosporales "," Didymellaceae "," unidentified "
"OTU18020"," Fungi "," Ascomycota "," Eurotiomycetes "," Eurotiales "," Trichocomaceae "," Talaromyces "
"OTU18022"," Fungi "," Ascomycota "," Dothideomycetes "," Pleosporales "," Didymellaceae "," Epicoccum "
"OTU18023"," Fungi "," Ascomycota "," Leotiomycetes "," Thelebolales "," Thelebolaceae "," Thelebolus "
"OTU18024"," Fungi "," Ascomycota "," Dothideomycetes "," Pleosporales "," Lophiostomataceae "," unidentified "
"OTU18025"," Fungi "," Ascomycota "," Eurotiomycetes "," Chaetothyriales "," Herpotrichiellaceae "," Capronia "
"OTU18026"," Fungi "," Ascomycota "," Eurotiomycetes "," Chaetothyriales "," unidentified "," unidentified "
"OTU18027"," Fungi "," Ascomycota "," Eurotiomycetes "," Chaetothyriales "," unidentified "," unidentified "
"OTU18028"," Fungi "," Ascomycota "," Eurotiomycetes "," Chaetothyriales "," unidentified "," unidentified "
"OTU18029"," Fungi "," Ascomycota "," Eurotiomycetes "," Chaetothyriales "," unidentified "," unidentified "
"OTU18032"," Fungi "," Ascomycota "," Sordariomycetes "," Xylariales "," unidentified "," unidentified "
"OTU18033"," Fungi "," Ascomycota "," Eurotiomycetes "," Chaetothyriales "," unidentified "," unidentified "
"OTU18034"," Fungi "," Ascomycota "," Eurotiomycetes "," Chaetothyriales "," unidentified "," unidentified "
"OTU18030"," Fungi "," unidentified "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU18031"," Fungi "," Ascomycota "," Dothideomycetes "," unidentified "," unidentified "," unidentified "
"OTU18035"," Fungi "," Ascomycota "," Eurotiomycetes "," Chaetothyriales "," unidentified "," unidentified "
"OTU18036"," Fungi "," Ascomycota "," Eurotiomycetes "," Chaetothyriales "," unidentified "," unidentified "
"OTU18037"," Fungi "," Ascomycota "," Xylonomycetes "," GS34 "," unidentified "," unidentified "
"OTU18038"," Fungi "," Ascomycota "," Pezizomycetes "," Pezizales "," Ascobolaceae "," Ascobolus "
"OTU18039"," Fungi "," Ascomycota "," Dothideomycetes "," Venturiales "," Sympoventuriaceae "," Pseudosigmoidea "
"OTU18040"," Fungi "," Basidiomycota "," Tremellomycetes "," unidentified "," unidentified "," unidentified "
"OTU18041"," Fungi "," Ascomycota "," Dothideomycetes "," Capnodiales "," Teratosphaeriaceae "," Capnobotryella "
"OTU18044"," Fungi "," Ascomycota "," Eurotiomycetes "," Chaetothyriales "," unidentified "," unidentified "
"OTU18046"," Fungi "," Ascomycota "," Pezizomycetes "," Pezizales "," Ascobolaceae "," Ascobolus "
"OTU18042"," Fungi "," Ascomycota "," Dothideomycetes "," Pleosporales "," unidentified "," unidentified "
"OTU18043"," Fungi "," Ascomycota "," Eurotiomycetes "," Eurotiales "," Aspergillaceae "," Sclerocleista "
"OTU18045"," Fungi "," Ascomycota "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU18049"," Fungi "," Basidiomycota "," Tremellomycetes "," Tremellales "," unidentified "," unidentified "
"OTU18047"," Fungi "," Ascomycota "," Sordariomycetes "," Sordariales "," unidentified "," unidentified "
"OTU18048"," Fungi "," Ascomycota "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU18051"," Fungi "," Ascomycota "," Dothideomycetes "," Pleosporales "," unidentified "," unidentified "
"OTU18050"," Fungi "," Ascomycota "," Dothideomycetes "," Pleosporales "," Dictyosporiaceae "," Pseudoconiothyrium "
"OTU18052"," Fungi "," Ascomycota "," Sordariomycetes "," Xylariales "," Xylariaceae "," Xylaria "
"OTU18054"," Fungi "," Ascomycota "," Dothideomycetes "," Pleosporales "," Teichosporaceae "," Teichospora "
"OTU18053"," Fungi "," Ascomycota "," Sordariomycetes "," Hypocreales "," Hypocreales_fam_Incertae_sedis "," Stilbella "
"OTU18056"," Fungi "," Ascomycota "," Dothideomycetes "," Pleosporales "," Sporormiaceae "," Preussia "
"OTU18055"," Fungi "," Ascomycota "," Dothideomycetes "," Pleosporales "," Phaeosphaeriaceae "," unidentified "
"OTU18058"," Fungi "," Ascomycota "," Dothideomycetes "," Pleosporales "," Lophiostomataceae "," Lophiostoma "
"OTU18057"," Fungi "," Ascomycota "," Dothideomycetes "," Pleosporales "," Didymellaceae "," Phoma "
"OTU18061"," Fungi "," Basidiomycota "," Tremellomycetes "," Tremellales "," Bulleribasidiaceae "," Vishniacozyma "
"OTU18060"," Fungi "," Ascomycota "," Dothideomycetes "," Pleosporales "," unidentified "," unidentified "
"OTU18059"," Fungi "," Ascomycota "," Dothideomycetes "," Pleosporales "," Sporormiaceae "," Preussia "
"OTU18063"," Fungi "," Ascomycota "," unidentified "," unidentified "," unidentified "," unidentified "
